year,state,county_name,poverty,median_income
2004,IN,Owen County,2574,38589
2004,IN,Parke County,2022,37467
2004,IN,Perry County,3285,21640
2004,IN,Pike County,6155,28077
2004,IN,Porter County,12192,56935
2004,IN,Posey County,2316,50765
2004,IN,Pulaski County,53651,40499
2004,IN,Putnam County,12544,30098
2004,IN,Randolph County,3575,30973
2004,IN,Ripley County,2424,45555
2004,IN,Rush County,1640,42623
2004,IN,St. Joseph County,34482,41365
2004,IN,Scott County,2029,27384
2004,IN,Shelby County,11854,61972
2004,IN,Spencer County,1662,46831
2004,IN,Starke County,2887,38913
2004,IN,Steuben County,2977,43032
2004,IN,Sullivan County,2552,35882
2004,IN,Switzerland County,1163,38502
2004,IN,Tippecanoe County,18858,40036
2004,IN,Tipton County,1195,51512
2004,IN,Union County,7710,32721
2004,IN,Vanderburgh County,21667,39117
2004,IN,Vermillion County,1692,39545
2004,IN,Vigo County,14783,35736
2004,IN,Wabash County,1475,38937
2004,IN,Warren County,1243,28536
2004,IN,Warrick County,3520,55677
2004,IN,Washington County,3214,32147
2004,IN,Wayne County,4636,33566
2004,IN,Wells County,2100,45645
2004,IN,White County,10227,35052
2004,IN,Whitley County,2195,47981
2004,IA,Iowa,304598,42865
2004,IA,Adair County,753,41406
2004,IA,Adams County,42902,50229
2004,IA,Allamakee County,1561,37215
2004,IA,Appanoose County,2039,32164
2004,IA,Audubon County,586,38935
2004,IA,Benton County,17691,47431
2004,IA,Black Hawk County,16788,41125
2004,IA,Boone County,5097,32721
2004,IA,Bremer County,1572,47568
2004,IA,Buchanan County,2064,42481
2004,IA,Buena Vista County,2038,38668
2004,IA,Butler County,4310,27244
2004,IA,Calhoun County,18663,34813
2004,IA,Carroll County,3836,29437
2004,IA,Cass County,1464,37819
2004,IA,Cedar County,1240,47767
2004,IA,Cerro Gordo County,4603,40045
2004,IA,Cherokee County,3914,33564
2004,IA,Chickasaw County,1067,40374
2004,IA,Clarke County,5633,28776
2004,IA,Clay County,1913,31194
2004,IA,Clayton County,39156,39511
2004,IA,Clinton County,2589,48926
2004,IA,Crawford County,8244,36527
2004,IA,Dallas County,12053,24949
2004,IA,Davis County,1018,36262
2004,IA,Decatur County,6029,28148
2004,IA,Delaware County,16686,35843
2004,IA,Des Moines County,5338,38825
2004,IA,Dickinson County,1252,43949
2004,IA,Dubuque County,8587,43483
2004,IA,Emmet County,993,37525
2004,IA,Fayette County,3133,30595
2004,IA,Floyd County,13548,37778
2004,IA,Franklin County,5427,29234
2004,IA,Fremont County,5485,35129
2004,IA,Greene County,2544,22439
2004,IA,Grundy County,2639,59216
2004,IA,Guthrie County,1057,42477
2004,IA,Hamilton County,2295,26411
2004,IA,Hancock County,2061,24297
2004,IA,Hardin County,696,30428
2004,IA,Harrison County,3232,46893
2004,IA,Henry County,2825,32441
2004,IA,Howard County,2162,29555
2004,IA,Humboldt County,19295,33281
2004,IA,Ida County,694,40421
2004,IA,Iowa County,1084,46995
2004,IA,Jackson County,8161,33733
2004,IA,Jasper County,1828,40290
2004,IA,Jefferson County,99413,38520
2004,IA,Johnson County,3857,30192
2004,IA,Jones County,2826,45130
2004,IA,Keokuk County,1274,38567
2004,IA,Kossuth County,1606,40394
2004,IA,Lee County,19031,34660
2004,IA,Linn County,18190,48887
2004,IA,Louisa County,1239,43107
2004,IA,Lucas County,1293,34282
2004,IA,Lyon County,952,44195
2004,IA,Madison County,34058,49441
2004,IA,Mahaska County,2636,41807
2004,IA,Marion County,5237,28781
2004,IA,Marshall County,13378,34855
2004,IA,Mills County,1410,48283
2004,IA,Mitchell County,5104,25812
2004,IA,Monona County,1091,36161
2004,IA,Monroe County,4366,30228
2004,IA,Montgomery County,40905,35680
2004,IA,Muscatine County,4772,45557
2004,IA,O'Brien County,1220,41389
2004,IA,Osceola County,27929,39770
2004,IA,Page County,1947,38062
2004,IA,Palo Alto County,930,37163
2004,IA,Plymouth County,1768,48566
2004,IA,Pocahontas County,824,37670
2004,IA,Polk County,3684,27143
2004,IA,Pottawattamie County,10175,42636
2004,IA,Poweshiek County,1837,42103
2004,IA,Ringgold County,710,32762
2004,IA,Sac County,1054,38972
2004,IA,Scott County,2029,27384
2004,IA,Shelby County,11854,61972
2004,IA,Sioux County,2120,47564
2004,IA,Story County,8383,43328
2004,IA,Tama County,1716,42580
2004,IA,Taylor County,2872,31784
2004,IA,Union County,7710,32721
2004,IA,Van Buren County,2773,28249
2004,IA,Wapello County,5059,36073
2004,IA,Warren County,1243,28536
2004,IA,Washington County,3214,32147
2004,IA,Wayne County,4636,33566
2004,IA,Webster County,416,29131
2004,IA,Winnebago County,36226,43942
2004,IA,Winneshiek County,1671,42218
2004,IA,Woodbury County,13555,38790
2004,IA,Worth County,3900,32414
2004,IA,Wright County,1280,41773
2004,KS,Kansas,297733,41664
2004,KS,Allen County,38569,42867
2004,KS,Anderson County,1008,36715
2004,KS,Atchison County,2056,37061
2004,KS,Barber County,535,36075
2004,KS,Barton County,3539,35431
2004,KS,Bourbon County,2240,32584
2004,KS,Brown County,602,37744
2004,KS,Butler County,4310,27244
2004,KS,Chase County,317,34432
2004,KS,Chautauqua County,572,30674
2004,KS,Cherokee County,3914,33564
2004,KS,Cheyenne County,223,36563
2004,KS,Clark County,3600,30681
2004,KS,Clay County,1913,31194
2004,KS,Cloud County,1109,32706
2004,KS,Coffey County,792,43055
2004,KS,Comanche County,183,31775
2004,KS,Cowley County,4869,36990
2004,KS,Crawford County,8244,36527
2004,KS,Decatur County,6029,28148
2004,KS,Dickinson County,1252,43949
2004,KS,Doniphan County,917,35473
2004,KS,Douglas County,9237,94658
2004,KS,Edwards County,637,37731
2004,KS,Elk County,470,28338
2004,KS,Ellis County,2659,36280
2004,KS,Ellsworth County,528,37617
2004,KS,Finney County,5352,37390
2004,KS,Ford County,1122,42629
2004,KS,Franklin County,5427,29234
2004,KS,Geary County,3125,31614
2004,KS,Gove County,269,31666
2004,KS,Graham County,6631,31387
2004,KS,Grant County,1902,40777
2004,KS,Gray County,493,41404
2004,KS,Greeley County,117,33764
2004,KS,Greenwood County,953,31245
2004,KS,Hamilton County,2295,26411
2004,KS,Harper County,705,32411
2004,KS,Harvey County,3033,44144
2004,KS,Haskell County,453,40413
2004,KS,Hodgeman County,191,34931
2004,KS,Jackson County,8161,33733
2004,KS,Jefferson County,99413,38520
2004,KS,Jewell County,407,31390
2004,KS,Johnson County,3857,30192
2004,KS,Kearny County,463,38380
2004,KS,Kingman County,837,40174
2004,KS,Kiowa County,157,28851
2004,KS,Labette County,3159,32582
2004,KS,Lane County,155,33909
2004,KS,Leavenworth County,5868,51459
2004,KS,Lincoln County,2472,30087
2004,KS,Linn County,18190,48887
2004,KS,Logan County,3714,30878
2004,KS,Lyon County,952,44195
2004,KS,McPherson County,2281,45392
2004,KS,Marion County,5237,28781
2004,KS,Marshall County,13378,34855
2004,KS,Meade County,434,37903
2004,KS,Miami County,3826,41280
2004,KS,Mitchell County,5104,25812
2004,KS,Montgomery County,40905,35680
2004,KS,Morris County,599,36171
2004,KS,Morton County,334,38969
2004,KS,Nemaha County,865,38891
2004,KS,Neosho County,2262,34411
2004,KS,Ness County,263,35693
2004,KS,Norton County,579,32122
2004,KS,Osage County,1605,41196
2004,KS,Osborne County,451,30026
2004,KS,Ottawa County,489,41093
2004,KS,Pawnee County,703,35385
2004,KS,Phillips County,6867,23132
2004,KS,Pottawatomie County,1763,46616
2004,KS,Pratt County,996,37882
2004,KS,Rawlins County,287,29853
2004,KS,Reno County,8099,37072
2004,KS,Republic County,553,31536
2004,KS,Rice County,1175,36158
2004,KS,Riley County,8436,34177
2004,KS,Rooks County,599,32292
2004,KS,Rush County,1640,42623
2004,KS,Russell County,9455,29680
2004,KS,Saline County,8202,46508
2004,KS,Scott County,2029,27384
2004,KS,Sedgwick County,283,27824
2004,KS,Seward County,3195,37581
2004,KS,Shawnee County,19724,43705
2004,KS,Sheridan County,267,35364
2004,KS,Sherman County,846,30402
2004,KS,Smith County,423,30085
2004,KS,Stafford County,556,33179
2004,KS,Stanton County,218,39609
2004,KS,Stevens County,567,43806
2004,KS,Sumner County,2733,40877
2004,KS,Thomas County,7611,31702
2004,KS,Trego County,330,30983
2004,KS,Wabaunsee County,517,44997
2004,KS,Wallace County,186,32985
2004,KS,Washington County,3214,32147
2004,KS,Wichita County,245,34352
2004,KS,Wilson County,1333,32843
2004,KS,Woodson County,479,28045
2004,KS,Wyandotte County,27339,33266
2004,KY,Kentucky,668241,37046
2004,KY,Adair County,753,41406
2004,KY,Allen County,38569,42867
2004,KY,Anderson County,1008,36715
2004,KY,Ballard County,1179,35735
2004,KY,Barren County,6561,33531
2004,KY,Bath County,2324,28894
2004,KY,Bell County,8379,22030
2004,KY,Boone County,5097,32721
2004,KY,Bourbon County,2240,32584
2004,KY,Boyd County,8249,35041
2004,KY,Boyle County,3835,36478
2004,KY,Bracken County,1103,38296
2004,KY,Breathitt County,4613,22571
2004,KY,Breckinridge County,3126,33586
2004,KY,Bullitt County,7135,49055
2004,KY,Butler County,4310,27244
2004,KY,Caldwell County,1993,32147
2004,KY,Calloway County,5174,31559
2004,KY,Campbell County,9321,44639
2004,KY,Carlisle County,713,32579
2004,KY,Carroll County,3836,29437
2004,KY,Carter County,6084,29428
2004,KY,Casey County,3702,24244
2004,KY,Christian County,3717,39839
2004,KY,Clark County,3600,30681
2004,KY,Clay County,1913,31194
2004,KY,Clinton County,2589,48926
2004,KY,Crittenden County,11303,31381
2004,KY,Cumberland County,1122,39509
2004,KY,Daviess County,3956,37456
2004,KY,Edmonson County,2097,30057
2004,KY,Elliott County,1737,24441
2004,KY,Estill County,3543,26183
2004,KY,Fayette County,3133,30595
2004,KY,Fleming County,2593,30323
2004,KY,Floyd County,13548,37778
2004,KY,Franklin County,5427,29234
2004,KY,Fulton County,2091,27239
2004,KY,Gallatin County,988,29997
2004,KY,Garrard County,2424,36816
2004,KY,Grant County,1902,40777
2004,KY,Graves County,6126,32969
2004,KY,Grayson County,4455,30323
2004,KY,Green County,2097,27825
2004,KY,Greenup County,5905,35414
2004,KY,Hancock County,2061,24297
2004,KY,Hardin County,696,30428
2004,KY,Harlan County,9198,22891
2004,KY,Harrison County,3232,46893
2004,KY,Hart County,3378,33801
2004,KY,Henderson County,827,38403
2004,KY,Henry County,2825,32441
2004,KY,Hickman County,801,35250
2004,KY,Hopkins County,7760,34295
2004,KY,Jackson County,8161,33733
2004,KY,Jefferson County,99413,38520
2004,KY,Jessamine County,5555,41200
2004,KY,Johnson County,3857,30192
2004,KY,Kenton County,17346,47729
2004,KY,Knott County,4652,24531
2004,KY,Knox County,6661,36358
2004,KY,Larue County,2083,35110
2004,KY,Laurel County,11434,30255
2004,KY,Lawrence County,5067,34998
2004,KY,Lee County,19031,34660
2004,KY,Leslie County,3414,22161
2004,KY,Letcher County,5848,26422
2004,KY,Lewis County,445,35987
2004,KY,Lincoln County,2472,30087
2004,KY,Livingston County,3684,45591
2004,KY,Logan County,3714,30878
2004,KY,Lyon County,952,44195
2004,KY,McCracken County,10667,36519
2004,KY,McCreary County,5163,21822
2004,KY,McLean County,14941,51176
2004,KY,Madison County,34058,49441
2004,KY,Magoffin County,3998,23518
2004,KY,Marion County,5237,28781
2004,KY,Marshall County,13378,34855
2004,KY,Martin County,11100,45341
2004,KY,Mason County,1769,38260
2004,KY,Meade County,434,37903
2004,KY,Menifee County,1634,25472
2004,KY,Mercer County,1442,46383
2004,KY,Metcalfe County,2087,26541
2004,KY,Monroe County,4366,30228
2004,KY,Montgomery County,40905,35680
2004,KY,Morgan County,15741,40978
2004,KY,Muhlenberg County,5781,31141
2004,KY,Nelson County,5247,43043
2004,KY,Nicholas County,1059,33142
2004,KY,Ohio County,447,43448
2004,KY,Oldham County,3158,68130
2004,KY,Owen County,2574,38589
2004,KY,Owsley County,1660,18377
2004,KY,Pendleton County,2049,39295
2004,KY,Perry County,3285,21640
2004,KY,Pike County,6155,28077
2004,KY,Powell County,3168,27949
2004,KY,Pulaski County,53651,40499
2004,KY,Robertson County,423,31133
2004,KY,Rockcastle County,3532,27500
2004,KY,Rowan County,3998,30947
2004,KY,Russell County,9455,29680
2004,KY,Scott County,2029,27384
2004,KY,Shelby County,11854,61972
2004,KY,Simpson County,2337,39738
2004,KY,Spencer County,1662,46831
2004,KY,Taylor County,2872,31784
2004,KY,Todd County,2005,32173
2004,KY,Trigg County,1729,39400
2004,KY,Trimble County,1271,40179
2004,KY,Union County,7710,32721
2004,KY,Warren County,1243,28536
2004,KY,Washington County,3214,32147
2004,KY,Wayne County,4636,33566
2004,KY,Webster County,416,29131
2004,KY,Whitley County,2195,47981
2004,KY,Wolfe County,2048,22350
2004,KY,Woodford County,2201,57561
2004,LA,Louisiana,849180,35216
2004,LA,Acadia Parish,12345,30040
2004,LA,Allen Parish,4688,29067
2004,LA,Ascension Parish,10844,48789
2004,LA,Assumption Parish,4457,34781
2004,LA,Avoyelles Parish,9696,25915
2004,LA,Beauregard Parish,5439,35372
2004,LA,Bienville Parish,3338,26320
2004,LA,Bossier Parish,14915,42141
2004,LA,Caddo Parish,50603,33190
2004,LA,Calcasieu Parish,31567,36772
2004,LA,Caldwell Parish,2051,29227
2004,LA,Cameron Parish,1231,36126
2004,LA,Catahoula Parish,2438,24201
2004,LA,Claiborne Parish,3628,27859
2004,LA,Concordia Parish,4772,25033
2004,LA,De Soto Parish,5097,30883
2004,LA,East Baton Rouge Parish,71994,37262
2004,LA,East Carroll Parish,2789,20622
2004,LA,East Feliciana Parish,3645,31995
2004,LA,Evangeline Parish,8833,24220
2004,LA,Franklin Parish,4874,25046
2004,LA,Grant Parish,3797,32081
2004,LA,Iberia Parish,15485,33358
2004,LA,Iberville Parish,6590,30738
2004,LA,Jackson Parish,2653,31714
2004,LA,Jefferson Parish,74655,38234
2004,LA,Jefferson Davis Parish,5768,31454
2004,LA,Lafayette Parish,31902,39367
2004,LA,Lafourche Parish,15015,38437
2004,LA,La Salle Parish,2370,32322
2004,LA,Lincoln Parish,8378,29007
2004,LA,Livingston Parish,14399,42474
2004,LA,Madison Parish,3589,22548
2004,LA,Morehouse Parish,7301,26354
2004,LA,Natchitoches Parish,8619,28309
2004,LA,Orleans Parish,119266,27355
2004,LA,Ouachita Parish,30744,32969
2004,LA,Plaquemines Parish,4593,39603
2004,LA,Pointe Coupee Parish,4401,32256
2004,LA,Rapides Parish,25240,32569
2004,LA,Red River Parish,2185,25366
2004,LA,Richland Parish,4837,25648
2004,LA,Sabine Parish,4420,30581
2004,LA,St. Bernard Parish,9824,36566
2004,LA,St. Charles Parish,6727,46009
2004,LA,St. Helena Parish,2249,29545
2004,LA,St. James Parish,3724,36945
2004,LA,St. John the Baptist Parish,7573,39436
2004,LA,St. Landry Parish,21241,26290
2004,LA,St. Martin Parish,10168,31977
2004,LA,St. Mary Parish,11123,31628
2004,LA,St. Tammany Parish,24431,51087
2004,LA,Tangipahoa Parish,23095,30785
2004,LA,Tensas Parish,1765,21040
2004,LA,Terrebonne Parish,19624,37726
2004,LA,Union Parish,4221,30697
2004,LA,Vermilion Parish,10358,32564
2004,LA,Vernon Parish,7480,35486
2004,LA,Washington Parish,10979,25663
2004,LA,Webster Parish,7751,30326
2004,LA,West Baton Rouge Parish,3550,37120
2004,LA,West Carroll Parish,2516,26661
2004,LA,West Feliciana Parish,2058,37271
2004,LA,Winn Parish,3274,27738
2004,ME,Maine,148802,41287
2004,ME,Androscoggin County,12954,39184
2004,ME,Aroostook County,10918,32629
2004,ME,Cumberland County,1122,39509
2004,ME,Franklin County,5427,29234
2004,ME,Hancock County,2061,24297
2004,ME,Kennebec County,14494,39199
2004,ME,Knox County,6661,36358
2004,ME,Lincoln County,2472,30087
2004,ME,Oxford County,7096,35979
2004,ME,Penobscot County,19330,37650
2004,ME,Piscataquis County,2385,31784
2004,ME,Sagadahoc County,3265,46197
2004,ME,Somerset County,8003,33094
2004,ME,Waldo County,4864,38016
2004,ME,Washington County,3214,32147
2004,ME,York County,17963,48363
2004,MD,Maryland,506265,57019
2004,MD,Allegany County,9569,33554
2004,MD,Anne Arundel County,32186,66087
2004,MD,Baltimore County,63263,52308
2004,MD,Calvert County,4778,74599
2004,MD,Caroline County,3303,41432
2004,MD,Carroll County,3836,29437
2004,MD,Cecil County,7830,55088
2004,MD,Charles County,9902,68938
2004,MD,Dorchester County,4298,36358
2004,MD,Frederick County,12918,69005
2004,MD,Garrett County,3753,36100
2004,MD,Harford County,15671,64025
2004,MD,Howard County,2162,29555
2004,MD,Kent County,16076,44889
2004,MD,Montgomery County,40905,35680
2004,MD,Prince George's County,77028,55129
2004,MD,Queen Anne's County,3005,63938
2004,MD,St. Mary's County,7230,61269
2004,MD,Somerset County,8003,33094
2004,MD,Talbot County,1269,28830
2004,MD,Washington County,3214,32147
2004,MD,Wicomico County,10778,41185
2004,MD,Worcester County,4771,43600
2004,MD,Baltimore city,131827,29792
2004,MA,Massachusetts,622581,53657
2004,MA,Barnstable County,16421,50334
2004,MA,Berkshire County,13417,41589
2004,MA,Bristol County,57212,46986
2004,MA,Dukes County,971,51490
2004,MA,Essex County,75192,52050
2004,MA,Franklin County,5427,29234
2004,MA,Hampden County,68555,40595
2004,MA,Hampshire County,13423,48359
2004,MA,Middlesex County,8882,63949
2004,MA,Nantucket County,463,58525
2004,MA,Norfolk County,34886,67066
2004,MA,Plymouth County,1768,48566
2004,MA,Suffolk County,105747,41517
2004,MA,Worcester County,4771,43600
2004,MI,Michigan,1241783,44409
2004,MI,Alcona County,1490,32355
2004,MI,Alger County,996,36959
2004,MI,Allegan County,10603,48045
2004,MI,Alpena County,4006,35946
2004,MI,Antrim County,2437,40999
2004,MI,Arenac County,2473,33930
2004,MI,Baraga County,1048,33827
2004,MI,Barry County,5197,49450
2004,MI,Bay County,18777,38972
2004,MI,Benzie County,1581,41037
2004,MI,Berrien County,2853,31559
2004,MI,Branch County,5368,39198
2004,MI,Calhoun County,18663,34813
2004,MI,Cass County,1464,37819
2004,MI,Charlevoix County,2706,43151
2004,MI,Cheboygan County,3563,35659
2004,MI,Chippewa County,4900,34378
2004,MI,Clare County,5221,31277
2004,MI,Clinton County,2589,48926
2004,MI,Crawford County,8244,36527
2004,MI,Delta County,3661,35280
2004,MI,Dickinson County,1252,43949
2004,MI,Eaton County,9283,51494
2004,MI,Emmet County,993,37525
2004,MI,Genesee County,68105,40775
